order_id,timestamp,hour_of_day,day_of_week,month,is_weekend,weather,weather_mult,tod_mult,ch_distance_km,segment_count,turn_count,road_highway_frac,road_primary_frac,road_secondary_frac,road_residential_frac,cpm_slack_min,batch_size,estimated_prep_variance,stage_delay_placed,stage_delay_prep,stage_delay_pickup,stage_delay_transit,stage_delay_delivered,route_time_min,cpm_eta_min,weather_delay_min,ground_truth_eta,is_late
4775,2024-05-10 00:02:18.502449,0,4,5,0,clear,1.0,1.0,6.407,124,6,0.0323,0.0323,0.5565,0.379,0.0,3.0,14.5803,1.61,7.97,6.39,19.97,0.49,25.234,36.43,0.0,60.808,1
3689,2024-05-10 02:48:37.034319,2,4,5,0,cloudy,1.05,1.0,24.236,334,18,0.1557,0.3713,0.4222,0.0509,0.0,4.0,16.608,0.57,6.21,0.13,15.86,0.23,81.149,23.0,4.057,108.461,1
4221,2024-05-10 02:57:10.162134,2,4,5,0,rainy,1.25,1.0,18.308,264,16,0.053,0.0,0.6856,0.2614,0.0,5.0,17.6638,1.56,3.52,6.45,31.86,0.16,87.272,43.55,21.818,153.72,1
2885,2024-05-10 03:36:31.014166,3,4,5,0,clear,1.0,1.0,22.007,284,19,0.0563,0.3345,0.4824,0.1268,0.0,5.0,16.8814,0.73,6.27,6.22,7.98,0.96,75.36,22.16,0.0,96.806,1
4109,2024-05-10 06:18:56.769679,6,4,5,0,rainy,1.25,1.0,13.94,231,14,0.0,0.0866,0.6537,0.2597,0.0,4.0,15.4738,2.39,10.85,2.06,5.56,0.41,67.015,21.27,16.754,103.866,1
545,2024-05-10 07:05:37.615451,7,4,5,0,clear,1.0,1.0,11.746,192,4,0.0,0.026,0.8698,0.1042,0.0,3.0,16.9962,1.28,9.0,2.65,10.65,0.14,44.167,23.72,0.0,66.976,1
2537,2024-05-10 07:42:15.636857,7,4,5,0,cloudy,1.05,1.0,17.008,145,17,0.0552,0.2069,0.6069,0.131,0.0,3.0,16.5094,1.0,6.48,2.01,6.3,0.6,62.964,16.39,3.148,83.272,1
4111,2024-05-10 09:27:41.988423,9,4,5,0,clear,1.0,1.35,8.696,137,14,0.0803,0.0949,0.5547,0.2701,0.0,3.0,15.3566,1.7,6.69,5.26,7.28,0.46,43.225,21.39,0.0,64.906,1
1074,2024-05-10 11:06:43.703290,11,4,5,0,clear,1.0,1.1,9.48,142,16,0.0211,0.0775,0.7183,0.1831,0.0,4.0,15.1014,2.46,22.2,2.21,9.39,0.54,39.011,36.8,0.0,75.886,1
3477,2024-05-10 13:50:31.080857,13,4,5,0,cloudy,1.05,1.1,22.691,195,22,0.0205,0.3692,0.5231,0.0872,0.0,2.0,15.9292,0.95,5.92,4.24,10.27,0.63,89.924,22.01,4.496,116.854,1
4731,2024-05-10 17:03:56.651452,17,4,5,0,clear,1.0,1.35,13.836,281,19,0.0107,0.0391,0.3986,0.5516,0.0,3.0,14.0172,1.01,8.51,2.81,9.74,0.86,77.71,22.93,0.0,99.698,1
323,2024-05-10 20:08:19.962784,20,4,5,0,clear,1.0,1.35,16.199,135,14,0.0667,0.363,0.3556,0.2148,0.0,3.0,15.7085,1.35,4.92,3.98,11.55,0.74,75.448,22.54,0.0,97.744,1
1430,2024-05-10 22:34:35.164254,22,4,5,0,clear,1.0,1.0,11.111,179,10,0.0,0.3687,0.4302,0.2011,0.0,3.0,14.9895,0.95,13.63,4.12,13.31,0.48,39.498,32.49,0.0,71.045,1
3081,2024-05-11 01:24:38.955835,1,5,5,1,rainy,1.25,1.0,16.841,256,12,0.0234,0.0,0.8438,0.1328,0.0,5.0,16.0188,1.24,12.26,6.01,11.65,0.75,79.156,31.91,19.789,131.863,1
2793,2024-05-11 01:39:14.804016,1,5,5,1,clear,1.0,1.0,10.305,143,5,0.2168,0.2448,0.3566,0.1818,0.0,2.0,16.9752,2.3,6.48,1.71,11.57,0.13,33.634,22.19,0.0,53.612,1
3149,2024-05-11 02:54:50.026871,2,5,5,1,clear,1.0,1.0,15.205,232,13,0.0388,0.3793,0.4009,0.181,0.0,2.0,16.3182,1.04,3.96,2.72,4.39,1.72,52.633,13.83,0.0,65.907,1
3684,2024-05-11 05:45:15.761079,5,5,5,1,rainy,1.25,1.0,9.365,171,15,0.0,0.0643,0.4854,0.4503,0.0,5.0,14.6819,1.76,4.56,7.03,12.33,0.21,47.45,25.89,11.863,84.759,1
1518,2024-05-11 07:19:20.585615,7,5,5,1,heavy_rain,1.55,1.0,9.223,129,16,0.0853,0.1085,0.5271,0.2791,0.0,3.0,17.4049,0.29,6.63,1.75,8.48,1.34,52.44,18.49,28.842,98.356,1
827,2024-05-11 08:52:38.196332,8,5,5,1,clear,1.0,1.35,21.262,205,15,0.1317,0.2,0.5561,0.1122,0.0,2.0,16.551,0.43,8.58,5.86,11.68,0.11,97.127,26.66,0.0,124.251,1
1845,2024-05-11 11:15:09.190529,11,5,5,1,clear,1.0,1.1,9.859,143,8,0.0,0.0909,0.5455,0.3636,0.0,5.0,16.9605,3.56,7.48,1.43,8.9,0.41,42.732,21.78,0.0,64.608,1
1273,2024-05-11 11:28:49.645603,11,5,5,1,heavy_rain,1.55,1.1,6.889,101,14,0.0,0.4851,0.4455,0.0693,0.0,4.0,14.9874,3.59,4.45,4.6,8.33,0.16,39.575,21.13,21.766,81.634,1
1578,2024-05-11 12:17:08.309065,12,5,5,1,clear,1.0,1.1,30.362,378,17,0.0423,0.3042,0.4735,0.1799,0.0,5.0,16.5072,1.15,3.64,3.87,17.38,0.13,117.292,26.17,0.0,143.578,1
4344,2024-05-11 13:02:16.096053,13,5,5,1,cloudy,1.05,1.1,13.475,269,13,0.0446,0.1041,0.6952,0.1561,0.0,4.0,17.8325,0.68,7.56,1.99,8.54,0.49,56.783,19.26,2.839,79.064,1
3261,2024-05-11 13:55:23.343666,13,5,5,1,cloudy,1.05,1.1,7.056,128,7,0.0156,0.0,0.4375,0.5469,0.0,5.0,16.1984,2.35,5.33,2.03,15.65,0.54,34.109,25.9,1.705,62.061,1
4449,2024-05-11 15:44:21.301997,15,5,5,1,cloudy,1.05,1.0,16.75,204,15,0.0441,0.4167,0.402,0.1373,0.0,5.0,17.4398,1.18,19.54,2.63,10.58,0.52,59.668,34.45,2.983,98.227,1
4831,2024-05-11 17:49:10.907744,17,5,5,1,clear,1.0,1.35,1.843,39,6,0.0,0.0,0.2308,0.7692,0.0,2.0,14.8996,3.37,4.57,2.41,10.55,0.43,11.169,21.33,0.0,33.275,1
487,2024-05-12 01:36:50.846392,1,6,5,1,clear,1.0,1.0,21.202,267,17,0.0599,0.2846,0.4906,0.1648,0.0,5.0,15.5458,4.03,1.86,1.19,14.15,0.54,73.867,21.77,0.0,94.594,1
3902,2024-05-12 03:58:34.694883,3,6,5,1,cloudy,1.05,1.0,25.238,333,26,0.1592,0.045,0.2913,0.5045,0.0,4.0,15.4845,3.49,8.55,1.88,6.95,0.11,99.875,20.98,4.994,126.186,1
562,2024-05-12 04:26:20.771089,4,6,5,1,clear,1.0,1.0,4.695,102,1,0.0,0.0,0.9118,0.0882,0.0,2.0,16.0894,1.07,8.49,1.23,8.73,0.08,17.696,19.6,0.0,38.723,1
4299,2024-05-12 04:54:18.854481,4,6,5,1,rainy,1.25,1.0,20.32,288,21,0.0208,0.3889,0.3993,0.191,0.0,5.0,14.7085,2.12,8.32,3.5,14.72,0.1,88.738,28.76,22.184,139.193,1
1463,2024-05-12 05:04:22.768767,5,6,5,1,clear,1.0,1.0,20.698,277,16,0.0217,0.1408,0.7148,0.1227,0.0,2.0,14.9966,0.71,6.4,1.27,15.45,1.07,75.23,24.9,0.0,101.668,1
3041,2024-05-12 05:05:52.083261,5,6,5,1,clear,1.0,1.0,26.971,360,25,0.0472,0.2,0.6444,0.1083,0.0,2.0,17.1934,1.36,1.61,2.1,9.83,0.68,95.162,15.58,0.0,110.213,1
2752,2024-05-12 10:16:41.514923,10,6,5,1,cloudy,1.05,1.35,16.457,242,11,0.0,0.1983,0.7438,0.0579,0.0,5.0,16.1754,2.99,7.38,2.08,8.02,1.23,83.43,21.7,4.172,108.934,1
1309,2024-05-12 14:52:48.372642,14,6,5,1,rainy,1.25,1.1,6.984,144,12,0.0,0.0347,0.2222,0.7431,0.0,2.0,17.9132,2.15,6.8,1.98,8.62,0.37,42.386,19.92,10.597,75.179,1
3071,2024-05-12 16:46:56.828886,16,6,5,1,clear,1.0,1.0,14.012,212,20,0.0,0.0094,0.7028,0.2877,0.0,4.0,16.1837,0.93,5.28,1.61,8.57,0.35,55.293,16.74,0.0,71.373,1
4634,2024-05-12 16:47:16.417986,16,6,5,1,clear,1.0,1.0,25.293,305,17,0.0,0.2754,0.4328,0.2918,0.0,3.0,15.3339,0.68,6.64,4.53,9.07,0.17,93.744,21.09,0.0,114.364,1
4773,2024-05-12 18:44:03.559952,18,6,5,1,cloudy,1.05,1.35,24.144,211,9,0.2701,0.0047,0.3886,0.3365,0.0,4.0,16.573,2.37,5.32,2.52,20.34,0.37,118.235,30.92,5.912,156.381,1
4866,2024-05-12 20:56:41.292904,20,6,5,1,clear,1.0,1.35,12.7,170,8,0.0471,0.0,0.7176,0.2353,0.0,3.0,15.9202,2.48,11.74,6.05,10.41,0.11,65.191,30.79,0.0,96.363,1
140,2024-05-12 22:34:48.334094,22,6,5,1,clear,1.0,1.0,22.933,293,19,0.0853,0.0171,0.7167,0.1809,0.0,4.0,15.5927,0.99,8.53,2.98,7.83,0.41,83.993,20.74,0.0,104.456,1
3571,2024-05-12 23:10:28.369975,23,6,5,1,cloudy,1.05,1.0,11.246,183,19,0.0,0.3497,0.2295,0.4208,0.0,2.0,15.5937,0.66,8.56,1.4,13.31,1.29,44.327,25.22,2.216,71.565,1
496,2024-05-12 23:15:46.324028,23,6,5,1,clear,1.0,1.0,5.829,120,6,0.0,0.075,0.775,0.15,0.0,2.0,16.7955,1.49,8.63,2.53,15.28,1.48,21.902,29.41,0.0,50.311,1
3145,2024-05-13 00:58:56.326726,0,0,5,0,clear,1.0,1.0,18.33,376,21,0.0,0.117,0.6862,0.1968,0.0,3.0,16.1876,1.82,14.93,1.66,14.11,0.4,68.95,32.92,0.0,102.007,1
344,2024-05-13 04:11:03.844786,4,0,5,0,clear,1.0,1.0,24.901,230,10,0.0,0.6174,0.3522,0.0304,0.0,3.0,15.3884,2.93,3.75,2.61,5.19,0.43,80.973,14.91,0.0,96.129,1
1744,2024-05-13 07:44:40.434980,7,0,5,0,clear,1.0,1.0,12.436,219,20,0.0,0.1781,0.3927,0.4292,0.0,3.0,16.1937,0.49,7.29,1.29,13.14,0.38,48.742,22.59,0.0,72.01,1
979,2024-05-13 09:00:47.428378,9,0,5,0,rainy,1.25,1.35,11.841,186,16,0.0,0.1075,0.6022,0.2903,0.0,4.0,16.2587,2.24,10.31,2.07,13.45,0.16,77.028,28.23,19.257,126.5,1
4741,2024-05-13 11:37:12.135903,11,0,5,0,clear,1.0,1.1,22.711,357,18,0.0168,0.1373,0.6583,0.1877,0.0,5.0,15.4388,1.64,6.82,2.08,4.17,0.55,92.471,15.26,0.0,108.48,1
890,2024-05-13 12:20:48.975553,12,0,5,0,clear,1.0,1.1,9.975,198,2,0.0,0.0,0.8737,0.1263,0.0,4.0,15.7569,1.32,9.34,4.11,11.77,0.15,41.73,26.69,0.0,69.928,1
4193,2024-05-13 18:13:44.667074,18,0,5,0,clear,1.0,1.35,6.747,156,11,0.0256,0.0,0.5064,0.4679,0.0,3.0,14.3169,0.99,9.0,0.97,19.34,0.52,37.133,30.82,0.0,68.988,1
3351,2024-05-13 20:34:28.737208,20,0,5,0,heavy_rain,1.55,1.35,15.187,232,21,0.0,0.0302,0.5603,0.4095,0.0,3.0,14.5694,1.87,10.66,6.98,13.09,0.61,128.593,33.21,70.726,231.075,1
1969,2024-05-13 22:39:26.716355,22,0,5,0,rainy,1.25,1.0,11.818,230,8,0.0,0.0,0.6913,0.3087,0.0,4.0,17.4024,1.26,3.89,2.18,9.29,0.68,58.728,17.3,14.682,90.066,1
3126,2024-05-13 23:21:58.352756,23,0,5,0,heavy_rain,1.55,1.0,27.434,355,24,0.0169,0.2789,0.4,0.3042,0.0,3.0,16.1776,1.49,7.91,3.42,16.61,0.5,156.496,29.93,86.073,272.884,1
4106,2024-05-13 23:49:55.557510,23,0,5,0,clear,1.0,1.0,20.161,293,27,0.0478,0.1843,0.3925,0.3754,0.0,5.0,16.1947,2.46,6.85,8.51,4.84,0.73,75.833,23.39,0.0,100.239,1
3646,2024-05-14 01:53:35.552144,1,1,5,0,rainy,1.25,1.0,10.188,121,6,0.0,0.1157,0.8347,0.0496,0.0,4.0,16.4099,0.65,4.5,2.19,6.15,0.18,46.315,13.67,11.579,71.303,1
2790,2024-05-14 03:24:16.587968,3,1,5,0,rainy,1.25,1.0,17.111,347,22,0.0115,0.0749,0.3948,0.5187,0.0,3.0,15.6491,2.7,6.16,8.48,8.53,0.39,87.392,26.26,21.848,136.194,1
416,2024-05-14 03:50:05.292206,3,1,5,0,clear,1.0,1.0,13.134,286,24,0.0105,0.0035,0.5455,0.4406,0.0,2.0,14.8755,1.4,4.34,2.17,6.11,0.6,53.592,14.62,0.0,68.165,1
1002,2024-05-14 04:56:41.762492,4,1,5,0,rainy,1.25,1.0,26.268,481,24,0.0,0.1331,0.684,0.183,0.0,3.0,15.8853,0.93,8.15,1.93,8.86,0.29,122.637,20.16,30.659,171.524,1
1018,2024-05-14 10:04:37.123025,10,1,5,0,cloudy,1.05,1.35,25.397,392,24,0.0,0.1327,0.5536,0.3138,0.0,2.0,18.4075,2.02,8.93,2.32,12.69,0.6,138.707,26.56,6.935,171.832,1
356,2024-05-14 12:48:37.330115,12,1,5,0,heavy_rain,1.55,1.1,8.59,173,7,0.0,0.0462,0.6069,0.3468,0.0,4.0,17.3104,0.7,11.47,1.67,24.94,0.26,58.115,39.04,31.963,129.831,1
4785,2024-05-14 13:12:47.698669,13,1,5,0,clear,1.0,1.1,10.462,136,12,0.0,0.1912,0.2426,0.5662,0.0,2.0,16.4925,1.16,8.83,2.06,10.4,1.09,46.517,23.54,0.0,67.761,1
3232,2024-05-14 13:17:11.251093,13,1,5,0,heavy_rain,1.55,1.1,5.47,66,6,0.0758,0.0,0.3182,0.6061,0.0,3.0,16.4162,0.93,4.28,3.78,12.62,0.35,38.218,21.96,21.02,80.854,1
4793,2024-05-14 14:52:50.419382,14,1,5,0,clear,1.0,1.1,23.026,213,13,0.2582,0.1549,0.4789,0.108,0.0,3.0,17.3908,0.85,5.99,4.43,5.65,0.75,81.333,17.67,0.0,99.173,1
580,2024-05-14 15:39:42.515246,15,1,5,0,clear,1.0,1.0,16.876,275,14,0.0,0.0255,0.6909,0.2836,0.0,2.0,16.7638,1.76,14.92,2.39,7.65,0.15,66.258,26.87,0.0,92.779,1
1016,2024-05-14 15:44:00.910235,15,1,5,0,clear,1.0,1.0,11.235,196,11,0.2194,0.2245,0.4286,0.1276,0.0,3.0,17.4163,0.81,6.08,1.75,14.57,0.31,36.37,23.52,0.0,61.105,1
4081,2024-05-14 17:36:04.606768,17,1,5,0,rainy,1.25,1.35,11.226,229,15,0.0524,0.131,0.6376,0.179,0.0,3.0,16.7188,0.94,3.98,1.1,9.93,0.24,68.768,16.19,17.192,102.703,1
1949,2024-05-14 18:23:33.171747,18,1,5,0,clear,1.0,1.35,14.668,197,16,0.0,0.4467,0.3147,0.2386,0.0,4.0,16.6384,1.1,9.89,1.7,12.15,0.61,69.764,25.45,0.0,93.997,1
2607,2024-05-14 19:20:55.832632,19,1,5,0,cloudy,1.05,1.35,14.21,220,13,0.0636,0.0409,0.7227,0.1727,0.0,3.0,18.2901,2.41,3.25,4.34,7.65,0.3,74.097,17.95,3.705,95.429,1
4973,2024-05-14 21:00:18.299476,21,1,5,0,clear,1.0,1.0,11.996,172,6,0.0,0.4186,0.157,0.4244,0.0,3.0,16.2681,0.57,1.4,3.92,7.05,0.9,44.352,13.84,0.0,57.062,1
4758,2024-05-14 21:24:41.942375,21,1,5,0,clear,1.0,1.0,27.886,427,15,0.0445,0.2319,0.6745,0.0492,0.0,3.0,15.7249,1.58,2.72,1.91,11.51,0.1,96.569,17.82,0.0,114.346,1
426,2024-05-15 01:39:54.324355,1,2,5,0,clear,1.0,1.0,25.761,329,13,0.0851,0.3921,0.4833,0.0395,0.0,5.0,15.379,1.35,9.97,3.14,18.17,0.24,84.384,32.87,0.0,117.225,1
20,2024-05-15 02:47:06.978998,2,2,5,0,clear,1.0,1.0,2.489,44,2,0.0,0.0,0.0909,0.9091,0.0,5.0,15.6976,2.19,8.11,3.29,3.44,0.8,11.63,17.83,0.0,30.413,1
1501,2024-05-15 03:03:56.186573,3,2,5,0,rainy,1.25,1.0,5.249,60,5,0.0,0.0667,0.7,0.2333,0.0,5.0,16.5548,0.81,7.36,3.84,3.8,0.23,25.195,16.04,6.299,47.282,1
3394,2024-05-15 03:26:46.306977,3,2,5,0,cloudy,1.05,1.0,19.507,234,24,0.0342,0.094,0.3846,0.4872,0.0,5.0,14.9449,3.5,6.58,3.85,16.7,0.21,81.523,30.84,4.076,116.868,1
4613,2024-05-15 04:27:36.016892,4,2,5,0,cloudy,1.05,1.0,8.706,180,18,0.0,0.0111,0.5056,0.4833,0.0,4.0,14.5956,0.51,5.02,1.95,6.94,0.5,37.88,14.92,1.894,54.212,1
4268,2024-05-15 08:07:49.102427,8,2,5,0,cloudy,1.05,1.35,11.385,125,7,0.328,0.032,0.456,0.184,0.0,5.0,14.8867,0.87,11.65,4.8,19.13,0.33,52.199,36.78,2.61,92.003,1
4567,2024-05-15 08:25:03.294005,8,2,5,0,clear,1.0,1.35,7.498,153,12,0.0,0.0131,0.4183,0.5686,0.0,3.0,15.7796,0.99,5.97,1.76,13.2,1.54,42.87,23.46,0.0,65.825,1
1511,2024-05-15 08:30:56.534881,8,2,5,0,clear,1.0,1.35,28.182,375,18,0.0427,0.1387,0.6187,0.2,0.0,3.0,15.8889,1.31,5.81,1.8,9.79,0.24,139.231,18.95,0.0,156.445,1
1134,2024-05-15 10:08:23.271378,10,2,5,0,clear,1.0,1.35,25.094,449,22,0.0089,0.0312,0.6927,0.2673,0.0,5.0,15.641,0.85,7.17,2.58,12.74,0.4,131.611,23.74,0.0,154.846,1
3291,2024-05-15 15:57:13.917236,15,2,5,0,rainy,1.25,1.0,16.413,246,23,0.0,0.1585,0.6504,0.1911,0.0,4.0,15.9654,1.73,2.69,6.05,3.77,0.2,76.327,14.44,19.082,111.041,1
4353,2024-05-15 16:07:38.577323,16,2,5,0,cloudy,1.05,1.0,20.922,315,25,0.0,0.1206,0.5524,0.327,0.0,3.0,15.6965,2.56,11.49,1.85,7.71,0.92,85.17,24.53,4.259,115.723,1
4575,2024-05-15 16:49:33.205895,16,2,5,0,cloudy,1.05,1.0,6.03,134,10,0.0,0.0,0.7388,0.2612,0.0,2.0,15.2064,1.25,4.16,1.89,8.85,1.05,24.877,17.2,1.244,43.501,1
949,2024-05-15 17:21:05.056508,17,2,5,0,cloudy,1.05,1.35,20.971,421,25,0.0451,0.0143,0.4276,0.5131,0.0,5.0,15.8271,0.91,7.74,1.06,16.95,0.75,120.71,27.41,6.036,152.949,1
4950,2024-05-15 17:28:51.548029,17,2,5,0,cloudy,1.05,1.35,7.8,102,12,0.3627,0.0196,0.2843,0.3333,0.0,2.0,16.3871,0.75,7.98,2.88,9.12,0.26,36.359,20.99,1.818,59.264,1
996,2024-05-15 17:34:34.372599,17,2,5,0,clear,1.0,1.35,20.094,263,19,0.0114,0.019,0.4905,0.4791,0.0,5.0,17.8614,1.44,14.12,2.26,8.52,1.09,111.295,27.43,0.0,139.147,1
2170,2024-05-15 17:51:51.456000,17,2,5,0,cloudy,1.05,1.35,18.568,209,17,0.0478,0.3971,0.3301,0.2249,0.0,2.0,16.2179,1.88,12.27,2.48,9.07,0.35,91.218,26.05,4.561,120.521,1
564,2024-05-15 18:50:13.903451,18,2,5,0,cloudy,1.05,1.35,13.904,207,6,0.0,0.3671,0.5604,0.0725,0.0,4.0,13.5039,0.65,12.45,2.48,5.99,1.15,68.139,22.72,3.407,93.895,1
4871,2024-05-15 19:40:58.305265,19,2,5,0,clear,1.0,1.35,18.907,242,18,0.0124,0.2273,0.5207,0.2397,0.0,5.0,15.341,2.39,9.65,5.44,14.65,0.59,93.877,32.72,0.0,128.303,1
1011,2024-05-16 01:47:58.346245,1,3,5,0,clear,1.0,1.0,19.161,268,15,0.0149,0.1493,0.5821,0.2537,0.0,4.0,15.1532,2.05,4.11,3.17,12.05,0.61,71.904,21.99,0.0,92.594,1
476,2024-05-16 02:11:00.107547,2,3,5,0,rainy,1.25,1.0,14.83,254,8,0.0,0.2874,0.6024,0.1102,0.0,4.0,15.7708,1.46,3.02,1.38,13.62,0.14,65.757,19.62,16.439,101.62,1
2237,2024-05-16 03:36:15.656847,3,3,5,0,clear,1.0,1.0,25.659,324,27,0.0494,0.0062,0.6296,0.3148,0.0,4.0,16.6376,1.4,16.84,0.61,16.47,0.93,99.165,36.25,0.0,136.063,1
3620,2024-05-16 04:27:13.292849,4,3,5,0,clear,1.0,1.0,8.858,170,9,0.0,0.0235,0.7353,0.2412,0.0,3.0,16.9838,1.52,13.43,3.53,16.68,0.86,34.436,36.02,0.0,71.197,1
3401,2024-05-16 04:32:39.196122,4,3,5,0,clear,1.0,1.0,16.836,257,16,0.1751,0.0078,0.607,0.2101,0.0,4.0,15.4014,2.76,4.58,4.57,13.3,0.18,59.339,25.39,0.0,84.118,1
630,2024-05-16 05:13:02.734340,5,3,5,0,cloudy,1.05,1.0,7.514,204,11,0.0049,0.0343,0.4167,0.5441,0.0,2.0,15.2674,0.49,10.47,2.63,7.89,0.84,32.917,22.32,1.646,58.159,1
2224,2024-05-16 05:15:05.082940,5,3,5,0,heavy_rain,1.55,1.0,12.154,198,11,0.0,0.0354,0.3788,0.5859,0.0,3.0,16.8314,0.61,9.16,2.86,6.59,0.19,79.672,19.41,43.82,142.211,1
4868,2024-05-16 05:49:22.675202,5,3,5,0,rainy,1.25,1.0,18.494,187,10,0.1711,0.0,0.6203,0.2086,0.0,2.0,16.2976,2.64,6.09,2.93,9.82,0.89,81.76,22.37,20.44,122.301,1
4304,2024-05-16 07:38:07.405387,7,3,5,0,clear,1.0,1.0,14.68,225,21,0.0667,0.04,0.6356,0.2578,0.0,4.0,15.079,1.4,9.12,1.41,3.96,0.71,54.986,16.6,0.0,71.006,1
2457,2024-05-16 08:22:14.851617,8,3,5,0,clear,1.0,1.35,12.939,298,21,0.0034,0.0067,0.443,0.547,0.0,3.0,15.6343,1.64,8.64,2.77,9.21,0.14,73.521,22.4,0.0,95.78,1
1620,2024-05-16 09:07:13.290157,9,3,5,0,clear,1.0,1.35,22.782,454,39,0.0,0.0352,0.5727,0.3921,0.0,3.0,16.4025,0.52,11.98,0.4,10.16,0.11,123.752,23.17,0.0,146.73,1
1887,2024-05-16 14:07:46.021267,14,3,5,0,clear,1.0,1.1,4.039,68,5,0.0,0.4559,0.2206,0.3235,0.0,2.0,16.6214,1.32,6.48,2.02,15.54,0.59,15.918,25.95,0.0,43.048,1
4127,2024-05-16 14:18:38.694621,14,3,5,0,rainy,1.25,1.1,15.781,224,21,0.0089,0.1339,0.6295,0.2277,0.0,2.0,17.177,0.77,7.28,1.89,16.65,1.07,81.492,27.66,20.373,130.151,1
4407,2024-05-16 16:22:32.779376,16,3,5,0,cloudy,1.05,1.0,19.019,186,12,0.2043,0.0,0.5376,0.2581,0.0,3.0,15.3821,0.6,7.95,0.74,8.87,0.49,70.194,18.65,3.51,91.2,1
2901,2024-05-16 16:49:37.148174,16,3,5,0,rainy,1.25,1.0,11.233,143,6,0.0,0.7483,0.0699,0.1818,0.0,2.0,15.0509,4.32,18.28,3.45,15.09,0.17,45.851,41.31,11.463,98.513,1
2812,2024-05-16 18:22:24.476613,18,3,5,0,clear,1.0,1.35,22.99,252,18,0.0635,0.2619,0.5317,0.1429,0.0,4.0,15.4346,0.66,8.35,1.32,13.8,0.11,107.941,24.24,0.0,130.854,1
4532,2024-05-16 19:33:48.699088,19,3,5,0,rainy,1.25,1.35,13.166,93,14,0.0215,0.4194,0.2151,0.3441,0.0,5.0,16.609,1.19,14.39,2.22,11.13,0.09,79.718,29.02,19.93,128.796,1
933,2024-05-16 22:30:34.530959,22,3,5,0,cloudy,1.05,1.0,14.57,214,14,0.0,0.6028,0.3084,0.0888,0.0,5.0,15.7285,1.89,8.77,3.12,22.93,0.26,50.497,36.97,2.525,88.417,1
1112,2024-05-17 00:02:40.978260,0,4,5,0,clear,1.0,1.0,4.102,93,9,0.0,0.0,0.6989,0.3011,0.0,2.0,15.9882,3.23,4.1,3.78,3.9,0.36,16.277,15.37,0.0,31.505,1
2647,2024-05-17 01:29:42.960254,1,4,5,0,cloudy,1.05,1.0,13.239,144,10,0.0278,0.3194,0.5347,0.1181,0.0,2.0,16.5006,1.63,7.18,1.7,13.23,0.53,48.356,24.27,2.418,74.89,1
2101,2024-05-17 01:39:49.384112,1,4,5,0,cloudy,1.05,1.0,22.135,324,18,0.0586,0.0,0.6265,0.3148,0.0,4.0,16.9774,2.23,8.02,1.44,7.89,0.65,89.503,20.23,4.475,113.703,1
3356,2024-05-17 04:11:52.767270,4,4,5,0,clear,1.0,1.0,17.638,296,18,0.0,0.1926,0.6182,0.1892,0.0,5.0,16.0385,1.45,3.91,2.15,11.88,0.24,65.074,19.63,0.0,83.375,1
3921,2024-05-17 10:50:49.737290,10,4,5,0,clear,1.0,1.35,13.599,155,8,0.0387,0.2,0.5548,0.2065,0.0,3.0,18.6275,2.94,4.37,2.75,5.12,1.54,66.5,16.72,0.0,81.641,1
1757,2024-05-17 11:04:27.941821,11,4,5,0,clear,1.0,1.1,21.963,169,11,0.3018,0.0178,0.503,0.1775,0.0,5.0,14.2612,1.7,2.55,1.88,10.14,0.47,79.239,16.74,0.0,97.26,1
653,2024-05-17 12:59:06.141792,12,4,5,0,clear,1.0,1.1,6.096,80,5,0.05,0.0375,0.3125,0.6,0.0,3.0,15.5408,3.2,3.93,4.26,18.06,0.67,27.599,30.12,0.0,57.338,1
3004,2024-05-17 14:36:37.528403,14,4,5,0,clear,1.0,1.1,5.159,87,6,0.0,0.092,0.5172,0.3908,0.0,5.0,14.6461,1.08,8.1,1.11,5.86,0.52,22.505,16.67,0.0,39.726,1
4581,2024-05-17 15:40:27.252496,15,4,5,0,clear,1.0,1.0,20.57,360,31,0.0306,0.0278,0.5528,0.3889,0.0,4.0,14.9127,1.94,9.3,1.83,13.04,0.27,81.383,26.38,0.0,108.96,1
2719,2024-05-17 17:58:52.915172,17,4,5,0,clear,1.0,1.35,1.645,40,5,0.0,0.0,0.625,0.375,0.0,2.0,16.5523,0.98,4.01,4.05,10.24,0.86,8.977,20.14,0.0,28.581,0
3290,2024-05-17 18:33:23.259671,18,4,5,0,clear,1.0,1.35,9.602,176,9,0.0,0.0057,0.5398,0.4545,0.0,4.0,14.8883,1.48,7.11,8.01,17.31,0.78,53.392,34.69,0.0,89.314,1
2922,2024-05-17 20:48:18.725661,20,4,5,0,heavy_rain,1.55,1.35,9.976,118,7,0.0,0.2627,0.5169,0.2203,0.0,5.0,16.687,0.85,8.13,3.26,15.11,0.5,76.337,27.85,41.985,145.074,1
1479,2024-05-18 01:07:53.200482,1,5,5,1,heavy_rain,1.55,1.0,12.859,118,6,0.0,0.6356,0.339,0.0254,0.0,5.0,16.8323,1.88,2.1,2.87,17.22,0.51,64.509,24.58,35.48,123.557,1
1098,2024-05-18 02:38:41.234530,2,5,5,1,rainy,1.25,1.0,8.545,165,11,0.0121,0.0303,0.5576,0.4,0.0,2.0,15.6833,1.53,8.16,3.01,24.05,0.43,42.812,37.18,10.703,88.547,1
